id,feedback,relevance,concreteness,constructive
7695,,0,0,0
7696,缺少類別 不符合題目要求,1,0,0
7697,,0,0,0
7698,,0,0,0
7699,,0,0,0
7700,,0,0,0
7701,,0,0,0
7702,,0,0,0
7703,,0,0,0
7704,didn't do homework,0,0,0
7705,didn't do homework,0,0,0
7706,didn't do homework,0,0,0
7707,didn't do homework,0,0,0
7708,didn't do homework,0,0,0
7709,didn't do homework,0,0,0
7710,didn't do homework,0,0,0
7711,didn't do homework,0,0,0
7712,didn't do homework,0,0,0
7713,未完成,0,0,0
7714,未完成,0,0,0
7715,未完成,0,0,0
7716,未完成,0,0,0
7717,未完成,0,0,0
7718,未完成,0,0,0
7719,未完成,0,0,0
7720,未完成,0,0,0
7721,未完成,0,0,0
7722,Pass,0,0,0
7723,Pass,0,0,0
7724,Pass,0,0,0
7725,Pass,0,0,0
7726,Pass,0,0,0
7727,Pass,0,0,0
7728,Pass,0,0,0
7729,Pass,0,0,0
7730,Pass,0,0,0
7731,全部沒寫,0,0,0
7732,全部沒寫,0,0,0
7733,全部沒寫,0,0,0
7734,全部沒寫,0,0,0
7735,全部沒寫,0,0,0
7736,全部沒寫,0,0,0
7737,全部沒寫,0,0,0
7738,全部沒寫,0,0,0
7739,全部沒寫,0,0,0
7740,Pass,0,0,0
7741,Pass,0,0,0
7742,Pass,0,0,0
7743,Pass,0,0,0
7744,Pass,0,0,0
7745,Pass,0,0,0
7746,Pass,0,0,0
7747,Pass,0,0,0
7748,Pass,0,0,0
7749,same mistake as before,1,0,0
7750,pass,0,0,0
7751,pass,0,0,0
7752,pass,0,0,0
7753,pass,0,0,0
7754,pass,0,0,0
7755,pass,0,0,0
7756,pass,0,0,0
7757,no explanation,1,0,0
7758,pass,0,0,0
7759,請依照格式輸出 Name: Blaze Type: Fire Level: 8 Class Name: Charizard Pokemon count: 3,1,1,0
7760,pass,0,0,0
7761,pass,0,0,0
7762,pass,0,0,0
7763,pass,0,0,0
7764,pass,0,0,0
7765,pass,0,0,0
7766,pass,0,0,0
7767,Pass,0,0,0
7768,最後需要輸出總共創建的寶可夢數量,1,1,0
7769,Pass,0,0,0
7770,Pass,0,0,0
7771,Pass,0,0,0
7772,Pass,0,0,0
7773,Pass,0,0,0
7774,Pass,0,0,0
7775,Pass,0,0,0
7776,pass,0,0,0
7777,Candy: 3這個不用輸出,1,1,0
7778,pass,0,0,0
7779,pass,0,0,0
7780,pass,0,0,0
7781,pass,0,0,0
7782,pass,0,0,0
7783,pass,0,0,0
7784,pass,0,0,0
7785,Pass,0,0,0
7786,Pass,0,0,0
7787,Pass,0,0,0
7788,Pass,0,0,0
7789,Pass,0,0,0
7790,Pass,0,0,0
7791,Pass,0,0,0
7792,Pass,0,0,0
7793,Pass,0,0,0
7794,Pass,0,0,0
7795,Pass,0,0,0
7796,Pass,0,0,0
7797,Pass,0,0,0
7798,Pass,0,0,0
7799,Pass,0,0,0
7800,Pass,0,0,0
7801,Pass,0,0,0
7802,Pass,0,0,0
7803,,0,0,0
7804,,0,0,0
7805,,0,0,0
7806,,0,0,0
7807,,0,0,0
7808,,0,0,0
7809,,0,0,0
7810,,0,0,0
7811,,0,0,0
7812,Pass,0,0,0
7813,Pass,0,0,0
7814,Pass,0,0,0
7815,Pass,0,0,0
7816,Pass,0,0,0
7817,Pass,0,0,0
7818,Pass,0,0,0
7819,Pass,0,0,0
7820,沒有註解,1,0,0
7821,,0,0,0
7822,,0,0,0
7823,,0,0,0
7824,,0,0,0
7825,,0,0,0
7826,,0,0,0
7827,,0,0,0
7828,,0,0,0
7829,,0,0,0
7830,,0,0,0
7831,,0,0,0
7832,,0,0,0
7833,,0,0,0
7834,,0,0,0
7835,,0,0,0
7836,,0,0,0
7837,,0,0,0
7838,,0,0,0
7839,,0,0,0
7840,,0,0,0
7841,,0,0,0
7842,,0,0,0
7843,,0,0,0
7844,,0,0,0
7845,,0,0,0
7846,,0,0,0
7847,,0,0,0
7848,Pass,0,0,0
7849,Pass,0,0,0
7850,Pass,0,0,0
7851,Pass,0,0,0
7852,Pass,0,0,0
7853,Pass,0,0,0
7854,Pass,0,0,0
7855,Pass,0,0,0
7856,Pass,0,0,0
7857,,0,0,0
7858,,0,0,0
7859,沒用checkstyle,0,0,0
7860,,0,0,0
7861,,0,0,0
7862,,0,0,0
7863,,0,0,0
7864,,0,0,0
7865,,0,0,0
7866,沒做完,0,0,0
7867,沒做完,0,0,0
7868,沒做完,0,0,0
7869,沒做完,0,0,0
7870,沒做完,0,0,0
7871,沒做完,0,0,0
7872,沒做完,0,0,0
7873,沒做完,0,0,0
7874,沒做完,0,0,0
7875,沒有程式,1,0,0
7876,沒有程式,1,0,0
7877,沒有程式,1,0,0
7878,沒有程式,1,0,0
7879,沒有程式,1,0,0
7880,沒有程式,1,0,0
7881,沒有程式,1,0,0
7882,沒有程式,1,0,0
7883,沒有程式,1,0,0
7884,Pass,0,0,0
7885,Pass,0,0,0
7886,Pass,0,0,0
7887,Pass,0,0,0
7888,Pass,0,0,0
7889,Pass,0,0,0
7890,Pass,0,0,0
7891,Pass,0,0,0
7892,Pass,0,0,0
7893,沒做完,0,0,0
7894,沒做完,0,0,0
7895,沒做完,0,0,0
7896,沒做完,0,0,0
7897,沒做完,0,0,0
7898,沒做完,0,0,0
7899,沒做完,0,0,0
7900,沒做完,0,0,0
7901,沒做完,0,0,0
7902,沒做完,0,0,0
7903,沒做完,0,0,0
7904,沒做完,0,0,0
7905,沒做完,0,0,0
7906,沒做完,0,0,0
7907,沒做完,0,0,0
7908,沒做完,0,0,0
7909,沒做完,0,0,0
7910,沒做完,0,0,0
7911,,0,0,0
7912,,0,0,0
7913,,0,0,0
7914,,0,0,0
7915,,0,0,0
7916,,0,0,0
7917,,0,0,0
7918,,0,0,0
7919,,0,0,0
7920,,0,0,0
7921,,0,0,0
7922,,0,0,0
7923,,0,0,0
7924,,0,0,0
7925,,0,0,0
7926,,0,0,0
7927,,0,0,0
7928,,0,0,0
7929,,0,0,0
7930,,0,0,0
7931,,0,0,0
7932,,0,0,0
7933,,0,0,0
7934,,0,0,0
7935,,0,0,0
7936,,0,0,0
7937,,0,0,0
7938,pass,0,0,0
7939,pass,0,0,0
7940,pass,0,0,0
7941,pass,0,0,0
7942,pass,0,0,0
7943,pass,0,0,0
7944,pass,0,0,0
7945,pass,0,0,0
7946,pass,0,0,0
7947,java: getName() has protected access in fcu.oop.pokemon.Pokemon,1,1,0
7948,no,0,0,0
7949,pass,0,0,0
7950,pass,0,0,0
7951,pass,0,0,0
7952,pass,0,0,0
7953,pass,0,0,0
7954,pass,0,0,0
7955,pass,0,0,0
7956,,0,0,0
7957,,0,0,0
7958,,0,0,0
7959,,0,0,0
7960,,0,0,0
7961,,0,0,0
7962,,0,0,0
7963,,0,0,0
7964,,0,0,0
7965,,0,0,0
7966,gym內容與要求不符,1,0,0
7967,,0,0,0
7968,,0,0,0
7969,,0,0,0
7970,,0,0,0
7971,,0,0,0
7972,,0,0,0
7973,,0,0,0
7974,pass,0,0,0
7975,pass,0,0,0
7976,pass,0,0,0
7977,pass,0,0,0
7978,pass,0,0,0
7979,pass,0,0,0
7980,pass,0,0,0
7981,pass,0,0,0
7982,有些class沒有寫註解,1,0,0
7983,,0,0,0
7984,,0,0,0
7985,,0,0,0
7986,,0,0,0
7987,,0,0,0
7988,,0,0,0
7989,,0,0,0
7990,,0,0,0
7991,,0,0,0
7992,,0,0,0
7993,,0,0,0
7994,,0,0,0
7995,,0,0,0
7996,,0,0,0
7997,,0,0,0
7998,,0,0,0
7999,,0,0,0
8000,,0,0,0
8001,,0,0,0
8002,,0,0,0
8003,,0,0,0
8004,,0,0,0
8005,,0,0,0
8006,,0,0,0
8007,,0,0,0
8008,,0,0,0
8009,很多功能沒有註解,1,0,0
8010,pass,0,0,0
8011,pass,0,0,0
8012,pass,0,0,0
8013,pass,0,0,0
8014,pass,0,0,0
8015,pass,0,0,0
8016,pass,0,0,0
8017,pass,0,0,0
8018,大部分的類別都有寫註解，但子類別Psyduck、Charizard和Bulbasaur沒有寫註解,1,1,0
8019,,0,0,0
8020,,0,0,0
8021,,0,0,0
8022,,0,0,0
8023,,0,0,0
8024,,0,0,0
8025,,0,0,0
8026,,0,0,0
8027,,0,0,0
8028,成功,0,0,0
8029,符合,1,0,0
8030,整齊,1,0,0
8031,一致,0,0,0
8032,符合,1,0,0
8033,符合,1,0,0
8034,符合,1,0,0
8035,符合,1,0,0
8036,無註解,1,0,0
8037,成功,0,0,0
8038,除升級消耗糖果外都符合,1,0,0
8039,整齊,1,0,0
8040,一致,0,0,0
8041,符合,1,0,0
8042,符合,1,0,0
8043,符合,1,0,0
8044,符合,1,0,0
8045,有註解,1,0,0
8046,成功,0,0,0
8047,符合,1,0,0
8048,整齊,1,0,0
8049,一致,0,0,0
8050,符合,1,0,0
8051,符合,1,0,0
8052,符合,1,0,0
8053,符合,1,0,0
8054,無註解,1,0,0
8055,No file,0,0,0
8056,No file,0,0,0
8057,No file,0,0,0
8058,No file,0,0,0
8059,No file,0,0,0
8060,No file,0,0,0
8061,No file,0,0,0
8062,No file,0,0,0
8063,No file,0,0,0
8064,,0,0,0
8065,,0,0,0
8066,,0,0,0
8067,,0,0,0
8068,,0,0,0
8069,,0,0,0
8070,,0,0,0
8071,,0,0,0
8072,,0,0,0
8073,,0,0,0
8074,,0,0,0
8075,,0,0,0
8076,,0,0,0
8077,,0,0,0
8078,,0,0,0
8079,,0,0,0
8080,,0,0,0
8081,.,0,0,0
8082,,0,0,0
8083,get() Attributes的方法，要設 protected type，以外都完美,1,1,0
8084,,0,0,0
8085,,0,0,0
8086,,0,0,0
8087,,0,0,0
8088,,0,0,0
8089,,0,0,0
8090,,0,0,0
8091,,0,0,0
8092,"1. generateLevel()：範圍從 1 到 10 之間的整數，但計算錯也會產生'0'
2. 最後輸出的 Pokemon count 的顯示結果錯誤",1,1,0
8093,,0,0,0
8094,,0,0,0
8095,,0,0,0
8096,,0,0,0
8097,,0,0,0
8098,,0,0,0
8099,,0,0,0
8100,沒寫作業,0,0,0
8101,沒寫作業,0,0,0
8102,沒寫作業,0,0,0
8103,沒寫作業,0,0,0
8104,沒寫作業,0,0,0
8105,沒寫作業,0,0,0
8106,沒寫作業,0,0,0
8107,沒寫作業,0,0,0
8108,沒寫作業,0,0,0
8109,,0,0,0
8110,"從Set 的容器依序取出寶可夢並將其與前一隻獲勝的寶可夢進行對戰。您是		if (previousWinner != null) {				previousWinner = gym.fight(previousWinner, newPokemon); // 與上一隻寶可夢對戰			} else {				previousWinner = newPokemon; // 第一次的寶可夢直接成為勝者			}，並非是從set中拿出來比較。",1,1,1
8111,,0,0,0
8112,,0,0,0
8113,,0,0,0
8114,,0,0,0
8115,,0,0,0
8116,,0,0,0
8117,,0,0,0
8118,沒有檔案上傳,1,0,0
8119,沒有檔案上傳,1,0,0
8120,沒有檔案上傳,1,0,0
8121,沒有檔案上傳,1,0,0
8122,沒有檔案上傳,1,0,0
8123,沒有檔案上傳,1,0,0
8124,沒有檔案上傳,1,0,0
8125,沒有檔案上傳,1,0,0
8126,沒有檔案上傳,1,0,0
8127,	沒有程式,1,0,0
8128,	沒有程式,1,0,0
8129,	沒有程式,1,0,0
8130,	沒有程式,1,0,0
8131,	沒有程式,1,0,0
8132,	沒有程式,1,0,0
8133,	沒有程式,1,0,0
8134,	沒有程式,1,0,0
8135,	沒有程式,1,0,0
8136,,0,0,0
8137,,0,0,0
8138,,0,0,0
8139,,0,0,0
8140,,0,0,0
8141,,0,0,0
8142,,0,0,0
8143,,0,0,0
8144,沒有註解,1,0,0
8145,沒有做,0,0,0
8146,沒有做,0,0,0
8147,沒有做,0,0,0
8148,沒有做,0,0,0
8149,沒有做,0,0,0
8150,沒有做,0,0,0
8151,沒有做,0,0,0
8152,沒有做,0,0,0
8153,沒有做,0,0,0
8154,	沒有程式,1,0,0
8155,	沒有程式,1,0,0
8156,	沒有程式,1,0,0
8157,	沒有程式,1,0,0
8158,	沒有程式,1,0,0
8159,	沒有程式,1,0,0
8160,	沒有程式,1,0,0
8161,	沒有程式,1,0,0
8162,	沒有程式,1,0,0
8163,,0,0,0
8164,,0,0,0
8165,,0,0,0
8166,,0,0,0
8167,,0,0,0
8168,,0,0,0
8169,,0,0,0
8170,,0,0,0
8171,沒有註解,1,0,0
8172,不寫作業,0,0,0
8173,不寫作業,0,0,0
8174,不寫作業,0,0,0
8175,不寫作業,0,0,0
8176,不寫作業,0,0,0
8177,不寫作業,0,0,0
8178,不寫作業,0,0,0
8179,不寫作業,0,0,0
8180,不寫作業,0,0,0
8181,pass,0,0,0
8182,pass,0,0,0
8183,pass,0,0,0
8184,pass,0,0,0
8185,pass,0,0,0
8186,pass,0,0,0
8187,pass,0,0,0
8188,pass,0,0,0
8189,pass,0,0,0
8190,沒有做,0,0,0
8191,沒有做,0,0,0
8192,沒有做,0,0,0
8193,沒有做,0,0,0
8194,沒有做,0,0,0
8195,沒有做,0,0,0
8196,沒有做,0,0,0
8197,沒有做,0,0,0
8198,沒有做,0,0,0
8199,pass,0,0,0
8200,pass,0,0,0
8201,pass,0,0,0
8202,pass,0,0,0
8203,pass,0,0,0
8204,pass,0,0,0
8205,pass,0,0,0
8206,pass,0,0,0
8207,pass,0,0,0
8208,,0,0,0
8209,	沒有依序印出所有寶可夢的名稱、屬性、等級、類別名稱。,1,1,0
8210,,0,0,0
8211,,0,0,0
8212,,0,0,0
8213,,0,0,0
8214,,0,0,0
8215,,0,0,0
8216,,0,0,0
8217,,0,0,0
8218,,0,0,0
8219,,0,0,0
8220,,0,0,0
8221,,0,0,0
8222,,0,0,0
8223,,0,0,0
8224,,0,0,0
8225,,0,0,0
8226,沒有做,0,0,0
8227,沒有做,0,0,0
8228,沒有做,0,0,0
8229,沒有做,0,0,0
8230,沒有做,0,0,0
8231,沒有做,0,0,0
8232,沒有做,0,0,0
8233,沒有做,0,0,0
8234,沒有做,0,0,0
8235,,0,0,0
8236,,0,0,0
8237,,0,0,0
8238,,0,0,0
8239,,0,0,0
8240,,0,0,0
8241,,0,0,0
8242,,0,0,0
8243,,0,0,0
8244,pass,0,0,0
8245,pass,0,0,0
8246,pass,0,0,0
8247,pass,0,0,0
8248,pass,0,0,0
8249,pass,0,0,0
8250,pass,0,0,0
8251,pass,0,0,0
8252,pass,0,0,0
8253,,0,0,0
8254,,0,0,0
8255,,0,0,0
8256,,0,0,0
8257,,0,0,0
8258,,0,0,0
8259,,0,0,0
8260,,0,0,0
8261,,0,0,0
8262,PokemonType 無法讀取到,1,0,0
8263,PokemonType 無法讀取到,1,0,0
8264,good,0,0,0
8265,well,0,0,0
8266,well,0,0,0
8267,good,0,0,0
8268,well,0,0,0
8269,good,0,0,0
8270,well,0,0,0
8271,pass,0,0,0
8272,pass,0,0,0
8273,pass,0,0,0
8274,pass,0,0,0
8275,pass,0,0,0
8276,pass,0,0,0
8277,pass,0,0,0
8278,pass,0,0,0
8279,pass,0,0,0
8280,是,0,0,0
8281,是,0,0,0
8282,是,0,0,0
8283,是,0,0,0
8284,是,0,0,0
8285,是,0,0,0
8286,是,0,0,0
8287,是,0,0,0
8288,是,0,0,0
8289,,0,0,0
8290,沒有用Set,1,0,0
8291,,0,0,0
8292,,0,0,0
8293,,0,0,0
8294,,0,0,0
8295,,0,0,0
8296,,0,0,0
8297,,0,0,0
8298,是,0,0,0
8299,className錯誤，PokemonCount錯誤,1,1,0
8300,是,0,0,0
8301,是,0,0,0
8302,是,0,0,0
8303,是,0,0,0
8304,是,0,0,0
8305,是,0,0,0
8306,是,0,0,0
8307,無法執行,1,0,0
8308,無法執行,1,0,0
8309,,0,0,0
8310,,0,0,0
8311,,0,0,0
8312,,0,0,0
8313,,0,0,0
8314,,0,0,0
8315,沒有註解,1,0,0
8316,,0,0,0
8317,,0,0,0
8318,,0,0,0
8319,,0,0,0
8320,,0,0,0
8321,,0,0,0
8322,,0,0,0
8323,,0,0,0
8324,,0,0,0
8325,"java: class UnableLevelUpException is public, should be declared in a file named UnableLevelUpException.java",1,1,0
8326,無法執行,1,0,0
8327,是,0,0,0
8328,是,0,0,0
8329,是,0,0,0
8330,是,0,0,0
8331,是,0,0,0
8332,是,0,0,0
8333,是,0,0,0
8334,,0,0,0
8335,"no set, wrong package name, no implement UnableLevelUpException",1,1,0
8336,tab on main have 4 indent,1,1,0
8337,,0,0,0
8338,,0,0,0
8339,,0,0,0
8340,,0,0,0
8341,,0,0,0
8342,,0,0,0
8343,程式跑不動,1,0,0
8344,,0,0,0
8345,,0,0,0
8346,,0,0,0
8347,,0,0,0
8348,,0,0,0
8349,,0,0,0
8350,,0,0,0
8351,,0,0,0
8352,,0,0,0
8353,,0,0,0
8354,,0,0,0
8355,,0,0,0
8356,,0,0,0
8357,,0,0,0
8358,,0,0,0
8359,,0,0,0
8360,,0,0,0
8361,,0,0,0
8362,,0,0,0
8363,,0,0,0
8364,,0,0,0
8365,,0,0,0
8366,,0,0,0
8367,,0,0,0
8368,,0,0,0
8369,,0,0,0
8370,UnableLevelUpException 無法執行,1,1,0
8371,UnableLevelUpException 無法執行,1,1,0
8372,good,0,0,0
8373,well,0,0,0
8374,good,0,0,0
8375,well,0,0,0
8376,good,0,0,0
8377,well,0,0,0
8378,well,0,0,0
8379,沒有寫檔案,1,0,0
8380,沒有寫檔案,1,0,0
8381,沒有寫檔案,1,0,0
8382,沒有寫檔案,1,0,0
8383,沒有寫檔案,1,0,0
8384,沒有寫檔案,1,0,0
8385,沒有寫檔案,1,0,0
8386,沒有寫檔案,1,0,0
8387,沒有寫檔案,1,0,0
8388,無法編譯成功,1,0,0
8389,沒有符合題目要求,1,0,0
8390,排版整齊 ,1,0,0
8391,括號一致,0,0,0
8392,符合,1,0,0
8393,符合,1,0,0
8394,符合,1,0,0
8395,符合,1,0,0
8396,沒有註解說明,1,0,0
8397,可編譯成功,0,0,0
8398,符合題目要求,1,0,0
8399,排版整齊,1,0,0
8400,括號一致,0,0,0
8401,符合,1,0,0
8402,符合,1,0,0
8403,符合,1,0,0
8404,符合,1,0,0
8405,符合,1,0,0
8406,可編譯成功,0,0,0
8407,符合題目要求,1,0,0
8408,排版整齊,1,0,0
8409,括號一致,0,0,0
8410,符合,1,0,0
8411,符合,1,0,0
8412,符合,1,0,0
8413,符合,1,0,0
8414,有註解說明,1,0,0
8415,pass,0,0,0
8416,輸入不用換行,1,1,0
8417,pass,0,0,0
8418,pass,0,0,0
8419,pass,0,0,0
8420,pass,0,0,0
8421,pass,0,0,0
8422,pass,0,0,0
8423,註解詳細,1,0,0
8424,你的檔案打開來只有一個Main程式,1,1,0
8425,no,0,0,0
8426,no,0,0,0
8427,no,0,0,0
8428,no,0,0,0
8429,no,0,0,0
8430,no,0,0,0
8431,no,0,0,0
8432,no,0,0,0
8433,你的檔案打開來只有Main程式,1,1,0
8434,no,0,0,0
8435,no,0,0,0
8436,no,0,0,0
8437,no,0,0,0
8438,no,0,0,0
8439,no,0,0,0
8440,no,0,0,0
8441,no,0,0,0
8442,,0,0,0
8443,Didn't print the subclass name.,1,0,0
8444,,0,0,0
8445,,0,0,0
8446,,0,0,0
8447,,0,0,0
8448,,0,0,0
8449,,0,0,0
8450,,0,0,0
8451,空的,0,0,0
8452,空的,0,0,0
8453,空的,0,0,0
8454,空的,0,0,0
8455,空的,0,0,0
8456,空的,0,0,0
8457,空的,0,0,0
8458,空的,0,0,0
8459,空的,0,0,0
8460,,0,0,0
8461,Didn't print the subclass name.,1,0,0
8462,,0,0,0
8463,,0,0,0
8464,,0,0,0
8465,,0,0,0
8466,,0,0,0
8467,,0,0,0
8468,,0,0,0
8469,pass,0,0,0
8470,pass,0,0,0
8471,pass,0,0,0
8472,pass,0,0,0
8473,pass,0,0,0
8474,pass,0,0,0
8475,pass,0,0,0
8476,pass,0,0,0
8477,pass,0,0,0
8478,pass,0,0,0
8479,沒有用集合來裝寶可夢,1,1,0
8480,pass,0,0,0
8481,pass,0,0,0
8482,pass,0,0,0
8483,pass,0,0,0
8484,pass,0,0,0
8485,pass,0,0,0
8486,pass,0,0,0
8487,pass,0,0,0
8488,沒有用集合裝寶可夢,1,1,0
8489,pass,0,0,0
8490,pass,0,0,0
8491,pass,0,0,0
8492,pass,0,0,0
8493,pass,0,0,0
8494,pass,0,0,0
8495,pass,0,0,0
8496,,0,0,0
8497,"1. fight(Pokemon pokemon1, Pokemon pokemon2) : 回傳勝者的副本, 2. 當使用者輸入的類別名稱不是 exit 時，根據寶可夢類別名稱創建一隻新的 Pokemon 的子類別物件，並放入一個 Set 的容器中(注意放入的順序必須與拿出的順序一致)。",1,1,0
8498,,0,0,0
8499,,0,0,0
8500,,0,0,0
8501,,0,0,0
8502,,0,0,0
8503,,0,0,0
8504,,0,0,0
8505,,0,0,0
8506,"要修正的部分 : 1. fight() : 回傳勝者的副本, 2. fight() : PokemonType 跟 string 比較的部分, 3. 新的 Pokemon 的子類別物件放入一個 Set ",1,1,0
8507,,0,0,0
8508,,0,0,0
8509,,0,0,0
8510,,0,0,0
8511,,0,0,0
8512,,0,0,0
8513,,0,0,0
8514,,0,0,0
8515,修正的部分：1. createCopy() 產生的物件不是副本，2. levelUp() level沒加到1<題目要求上沒有setLevel()，但需要setLevel()>,1,1,0
8516,,0,0,0
8517,,0,0,0
8518,,0,0,0
8519,,0,0,0
8520,,0,0,0
8521,,0,0,0
8522,,0,0,0
8523,have to use SET to store Pokemon,1,1,0
8524,pass,0,0,0
8525,pass,0,0,0
8526,pass,0,0,0
8527,pass,0,0,0
8528,pass,0,0,0
8529,pass,0,0,0
8530,pass,0,0,0
8531,no explanation at all,1,0,0
8532,"wrong class placement in package(gym class should be in fcu.oop.gym),no exception,not using set,enum should be in the different class)",1,1,0
8533,can not be run,0,0,0
8534,"sucks,hard to read",1,1,0
8535,pass,0,0,0
8536,variable name is random,1,1,0
8537,pass,0,0,0
8538,pass,0,0,0
8539,confusing,1,0,0
8540,no explanation,1,0,0
8541,Pass,0,0,0
8542,Class Name 多輸出了一次 / 未符合Java Style Guide規範,1,1,0
8543,Pass,0,0,0
8544,Pass,0,0,0
8545,Pass,0,0,0
8546,Pass,0,0,0
8547,Pass,0,0,0
8548,Pass,0,0,0
8549,Pass,0,0,0
8550,未完成,0,0,0
8551,未完成,0,0,0
8552,未完成,0,0,0
8553,未完成,0,0,0
8554,未完成,0,0,0
8555,未完成,0,0,0
8556,未完成,0,0,0
8557,未完成,0,0,0
8558,未完成,0,0,0
8559,未完成,0,0,0
8560,未完成,0,0,0
8561,未完成,0,0,0
8562,未完成,0,0,0
8563,未完成,0,0,0
8564,未完成,0,0,0
8565,未完成,0,0,0
8566,未完成,0,0,0
8567,未完成,0,0,0
8568,？,0,0,0
8569,？,0,0,0
8570,？,0,0,0
8571,？,0,0,0
8572,？,0,0,0
8573,？,0,0,0
8574,？,0,0,0
8575,？,0,0,0
8576,？,0,0,0
8577,空白 沒有寫,0,0,0
8578,空白 沒有寫,0,0,0
8579,空白 沒有寫,0,0,0
8580,空白 沒有寫,0,0,0
8581,空白 沒有寫,0,0,0
8582,空白 沒有寫,0,0,0
8583,空白 沒有寫,0,0,0
8584,空白 沒有寫,0,0,0
8585,空白 沒有寫,0,0,0
8586,pass,0,0,0
8587,pass,0,0,0
8588,pass,0,0,0
8589,pass,0,0,0
8590,pass,0,0,0
8591,pass,0,0,0
8592,pass,0,0,0
8593,pass,0,0,0
8594,pass,0,0,0
8595,pass,0,0,0
8596,pass,0,0,0
8597,pass,0,0,0
8598,pass,0,0,0
8599,pass,0,0,0
8600,pass,0,0,0
8601,pass,0,0,0
8602,pass,0,0,0
8603,pass,0,0,0
8604,是,0,0,0
8605,是,0,0,0
8606,是,0,0,0
8607,是,0,0,0
8608,是,0,0,0
8609,是,0,0,0
8610,是,0,0,0
8611,是,0,0,0
8612,是,0,0,0
8613,,0,0,0
8614,"多了Candy is not enough. Current candy：6和( Remaining candy: 4, Level up: 1 , current level: 3)",1,1,0
8615,,0,0,0
8616,,0,0,0
8617,,0,0,0
8618,,0,0,0
8619,,0,0,0
8620,,0,0,0
8621,,0,0,0
8622,,0,0,0
8623,,0,0,0
8624,,0,0,0
8625,,0,0,0
8626,,0,0,0
8627,,0,0,0
8628,,0,0,0
8629,,0,0,0
8630,,0,0,0
8631,無法編譯成功,1,0,0
8632,不符合題目要求,1,0,0
8633,排版整齊,1,0,0
8634,括號一致,0,0,0
8635,符合,1,0,0
8636,符合,1,0,0
8637,符合,1,0,0
8638,符合,1,0,0
8639,沒有註解說明,1,0,0
8640,可編譯成功,0,0,0
8641,符合題目要求,1,0,0
8642,排版整齊,1,0,0
8643,括號一致,0,0,0
8644,符合,1,0,0
8645,符合,1,0,0
8646,符合,1,0,0
8647,符合,1,0,0
8648,有註解說明,1,0,0
8649,可編譯成功,0,0,0
8650,符合題目要求,1,0,0
8651,排版整齊,1,0,0
8652,括號一致,0,0,0
8653,符合,1,0,0
8654,符合,1,0,0
8655,符合,1,0,0
8656,符合,1,0,0
8657,有註解說明,1,0,0
8658,沒東西,0,0,0
8659,沒東西,0,0,0
8660,沒東西,0,0,0
8661,沒東西,0,0,0
8662,沒東西,0,0,0
8663,沒東西,0,0,0
8664,沒東西,0,0,0
8665,沒東西,0,0,0
8666,沒東西,0,0,0
8667,,0,0,0
8668,,0,0,0
8669,,0,0,0
8670,,0,0,0
8671,,0,0,0
8672,,0,0,0
8673,,0,0,0
8674,,0,0,0
8675,,0,0,0
8676,,0,0,0
8677,,0,0,0
8678,,0,0,0
8679,,0,0,0
8680,,0,0,0
8681,,0,0,0
8682,,0,0,0
8683,,0,0,0
8684,,0,0,0
8685,,0,0,0
8686,,0,0,0
8687,,0,0,0
8688,,0,0,0
8689,,0,0,0
8690,,0,0,0
8691,,0,0,0
8692,,0,0,0
8693,,0,0,0
8694,pass,0,0,0
8695,pass,0,0,0
8696,pass,0,0,0
8697,pass,0,0,0
8698,pass,0,0,0
8699,pass,0,0,0
8700,pass,0,0,0
8701,pass,0,0,0
8702,pass,0,0,0
8703,pass,0,0,0
8704,pass,0,0,0
8705,pass,0,0,0
8706,pass,0,0,0
8707,pass,0,0,0
8708,pass,0,0,0
8709,pass,0,0,0
8710,pass,0,0,0
8711,pass,0,0,0
8712,pass,0,0,0
8713,pass,0,0,0
8714,pass,0,0,0
8715,pass,0,0,0
8716,pass,0,0,0
8717,pass,0,0,0
8718,pass,0,0,0
8719,pass,0,0,0
8720,pass,0,0,0
8721,,0,0,0
8722,,0,0,0
8723,,0,0,0
8724,,0,0,0
8725,,0,0,0
8726,,0,0,0
8727,,0,0,0
8728,,0,0,0
8729,,0,0,0
8730,無法執行,1,0,0
8731,無法執行,1,0,0
8732,,0,0,0
8733,,0,0,0
8734,,0,0,0
8735,,0,0,0
8736,,0,0,0
8737,,0,0,0
8738,沒有註解,1,0,0
8739,,0,0,0
8740,,0,0,0
8741,,0,0,0
8742,,0,0,0
8743,,0,0,0
8744,,0,0,0
8745,,0,0,0
8746,,0,0,0
8747,,0,0,0
8749,,0,0,0
8750,,0,0,0
8751,,0,0,0
8752,,0,0,0
8753,,0,0,0
8754,,0,0,0
8755,,0,0,0
8756,,0,0,0
8757,,0,0,0
8758,,0,0,0
8759,,0,0,0
8760,,0,0,0
8761,,0,0,0
8762,,0,0,0
8763,,0,0,0
8764,,0,0,0
8765,,0,0,0
8766,,0,0,0
8767,,0,0,0
8768,,0,0,0
8769,,0,0,0
8770,,0,0,0
8771,,0,0,0
8772,,0,0,0
8773,,0,0,0
8774,,0,0,0
8775,,0,0,0
8776,no file,0,0,0
8777,no file,0,0,0
8778,no file,0,0,0
8779,no file,0,0,0
8780,no file,0,0,0
8781,no file,0,0,0
8782,no file,0,0,0
